tmdb_id,title,original_language,language_queried,release_date,popularity,vote_average,vote_count,director_gender,female_leads_top5,male_leads_top5,total_cast,female_in_full_cast,budget,revenue,runtime,genres,production_companies,bechdel_proxy_score,bechdel_proxy_pass,bechdel_proxy_partial,year,decade,genres_list,primary_genre,revenue_clean,budget_clean,has_boxoffice,roi,female_cast_ratio,female_lead_ratio,director_gender_label,language_label,revenue_m,revenue_inr_crore,budget_inr_crore
547654,Badhaai Ho,hi,hi,2018-10-19,1.1839,7.196,171,0,3,2,10,6,4000000,39000000,125,"['Comedy', 'Romance', 'Drama']","['Junglee Pictures', 'Chrome Pictures']",2.0,False,True,2018,2015,"['Comedy', 'Romance', 'Drama']",Comedy,39000000.0,4000000.0,True,8.75,0.6,0.6,Unknown,Hindi,,325.65,33.4
447856,Pad Man,hi,hi,2018-02-09,1.276,7.439,238,2,3,1,11,5,10000000,23000000,140,"['Comedy', 'Drama']","['Hari Om Entertainment', 'Columbia Pictures', 'Sony Pictures Films India', 'Sony Pictures International Productions', 'CP Film Production Asia', 'Hope Productions']",2.0,False,True,2018,2015,"['Comedy', 'Drama']",Comedy,23000000.0,10000000.0,True,1.3,0.4545454545454545,0.6,Male,Hindi,,192.05,83.5
658412,Ludo,hi,hi,2020-11-12,1.2924,7.164,125,2,1,3,22,4,0,0,150,"['Crime', 'Comedy']","['T-Series', 'Anurag Basu Productions', 'Zeal Z Entertainment Services']",0.0,False,False,2020,2020,"['Crime', 'Comedy']",Crime,,,False,,0.1818181818181818,0.2,Male,Hindi,,,
86004,Talaash,hi,hi,2012-11-30,1.3275,6.766,246,1,2,3,22,9,8510000,0,149,"['Crime', 'Drama', 'Thriller']","['Aamir Khan Productions', 'Excel Entertainment']",3.0,True,True,2012,2010,"['Crime', 'Drama', 'Thriller']",Crime,,8510000.0,False,,0.4090909090909091,0.4,Female,Hindi,,,71.0585
353464,Talvar,hi,hi,2015-10-02,1.4873,7.482,191,1,1,4,13,3,0,0,132,"['Thriller', 'Drama', 'Mystery']","['Vishal Bhardwaj Pictures', 'Jar Pictures', 'Junglee Pictures']",0.0,False,False,2015,2015,"['Thriller', 'Drama', 'Mystery']",Thriller,,,False,,0.2307692307692307,0.2,Female,Hindi,,,
102632,Rowdy Rathore,hi,hi,2012-06-01,1.2359,5.932,110,2,1,4,22,6,6700000,31000000,143,"['Action', 'Comedy', 'Crime']",['Bhansali Productions'],0.0,False,False,2012,2010,"['Action', 'Comedy', 'Crime']",Action,31000000.0,6700000.0,True,3.626865671641791,0.2727272727272727,0.2,Male,Hindi,,258.85,55.945
24827,Ajab Prem Ki Ghazab Kahani,hi,hi,2009-11-06,1.4461,6.211,154,2,1,4,15,4,0,26000000,150,"['Romance', 'Comedy', 'Action']",['Tips Industries'],0.0,False,False,2009,2005,"['Romance', 'Comedy', 'Action']",Romance,26000000.0,,True,,0.2666666666666666,0.2,Male,Hindi,,217.1,
323517,Badlapur,hi,hi,2015-02-20,1.4527,7.0,148,2,3,2,12,6,3700000,11480000,134,"['Crime', 'Thriller', 'Action', 'Drama']","['Maddock Films', 'Eros International']",2.0,False,True,2015,2015,"['Crime', 'Thriller', 'Action', 'Drama']",Crime,11480000.0,3700000.0,True,2.1027027027027025,0.5,0.6,Male,Hindi,,95.858,30.895
915831,"Monica, O My Darling",hi,hi,2022-11-11,1.394,6.962,104,2,2,3,16,5,0,0,129,"['Crime', 'Comedy', 'Drama', 'Mystery', 'Thriller']",['Matchbox Shots'],2.0,False,True,2022,2020,"['Crime', 'Comedy', 'Drama', 'Mystery', 'Thriller']",Crime,,,False,,0.3125,0.4,Male,Hindi,,,
645484,Dil Bechara,hi,hi,2020-07-24,1.503,6.701,117,2,2,3,11,4,3025,0,101,"['Drama', 'Romance']",['Fox Star Studios'],2.0,False,True,2020,2020,"['Drama', 'Romance']",Drama,,3025.0,False,,0.3636363636363636,0.4,Male,Hindi,,,0.02525875
441906,Jab Harry Met Sejal,hi,hi,2017-08-04,1.6929,6.379,206,2,2,2,12,3,16600000,15360368,144,"['Comedy', 'Drama', 'Romance']","['Red Chillies Entertainment', 'Window Seat Films', 'New Amsterdam Film Company']",2.0,False,True,2017,2015,"['Comedy', 'Drama', 'Romance']",Comedy,15360368.0,16600000.0,True,-0.0746766265060241,0.25,0.4,Male,Hindi,,128.2590728,138.61
44425,Dabangg,hi,hi,2010-09-10,1.3265,5.8,179,2,1,4,17,4,9370000,0,130,"['Action', 'Comedy', 'Crime']","['Arbaaz Khan Productions', 'Shree Ashtavinayak Cine Vision']",0.0,False,False,2010,2010,"['Action', 'Comedy', 'Crime']",Action,,9370000.0,False,,0.2352941176470588,0.2,Male,Hindi,,,78.2395
44749,Race 2,hi,hi,2013-01-25,1.1886,5.43,122,2,2,3,11,4,17,0,150,"['Action', 'Thriller']","['UTV Motion Pictures', 'Tips Industries', 'Illuminati Films Pvt Ltd']",2.0,False,True,2013,2010,"['Action', 'Thriller']",Action,,17.0,False,,0.3636363636363636,0.4,Male,Hindi,,,0.00014195
276928,Humpty Sharma Ki Dulhania,hi,hi,2014-07-11,1.4109,6.4,118,2,1,3,8,2,0,0,133,"['Drama', 'Comedy', 'Romance']",['Dharma Productions'],0.0,False,False,2014,2010,"['Drama', 'Comedy', 'Romance']",Drama,,,False,,0.25,0.2,Male,Hindi,,,
14752,Dil Chahta Hai,hi,hi,2001-07-24,1.2901,6.853,334,2,2,3,26,7,2079000,4099000,183,"['Drama', 'Romance']",['Excel Entertainment'],2.0,False,True,2001,2000,"['Drama', 'Romance']",Drama,4099000.0,2079000.0,True,0.9716209716209716,0.2692307692307692,0.4,Male,Hindi,,34.22665,17.35965
33457,Nayak: The Real Hero,hi,hi,2001-09-07,1.1377,7.099,111,2,1,4,22,4,0,0,187,"['Drama', 'Thriller', 'Action']",['Sri Surya Films'],0.0,False,False,2001,2000,"['Drama', 'Thriller', 'Action']",Drama,,,False,,0.1818181818181818,0.2,Male,Hindi,,,
11807,Jab We Met,hi,hi,2007-10-26,1.2935,7.313,319,2,1,4,18,4,2300000,10065630,138,"['Drama', 'Comedy', 'Romance']",['Shree Ashtavinayak Cine Vision'],0.0,False,False,2007,2005,"['Drama', 'Comedy', 'Romance']",Drama,10065630.0,2300000.0,True,3.376360869565217,0.2222222222222222,0.2,Male,Hindi,,84.0480105,19.205
682401,Ek Villain Returns,hi,hi,2022-07-29,1.2454,6.0,133,2,2,3,21,3,0,0,127,"['Action', 'Crime', 'Thriller']","['Balaji Telefilms', 'T-Series']",2.0,False,True,2022,2020,"['Action', 'Crime', 'Thriller']",Action,,,False,,0.1428571428571428,0.4,Male,Hindi,,,
37737,Kites,hi,hi,2010-05-21,1.4258,7.2,221,2,2,3,20,5,0,0,123,"['Drama', 'Action', 'Romance']","['Bollywood Hollywood Production', 'Reliance Entertainment', 'Film Kraft', 'Bollywood Hollywood Production']",2.0,False,True,2010,2010,"['Drama', 'Action', 'Romance']",Drama,,,False,,0.25,0.4,Male,Hindi,,,
336203,Masaan,hi,hi,2015-07-24,1.3108,7.103,203,2,2,3,9,2,0,0,109,['Drama'],"['Sikhya Entertainment', 'Drishyam Films', 'Phantom Films', 'Macassar Productions', 'ARTE France Cinéma']",2.0,False,True,2015,2015,['Drama'],Drama,,,False,,0.2222222222222222,0.4,Male,Hindi,,,
560964,Junglee,hi,hi,2019-03-29,1.0603,6.8,107,2,2,3,12,2,0,0,115,"['Action', 'Adventure']",['Junglee Pictures'],2.0,False,True,2019,2015,"['Action', 'Adventure']",Action,,,False,,0.1666666666666666,0.4,Male,Hindi,,,
498448,Kesari,hi,hi,2019-03-21,1.327,7.075,120,0,1,3,38,2,0,0,151,"['Action', 'Drama', 'History', 'War']","['Dharma Productions', 'Azure Entertainment', 'Zee Studios', 'Cape of Good Films']",0.0,False,False,2019,2015,"['Action', 'Drama', 'History', 'War']",Action,,,False,,0.0526315789473684,0.2,Unknown,Hindi,,,
767377,Dhamaka,hi,hi,2021-11-19,1.0729,6.791,103,2,2,3,13,2,0,0,104,"['Thriller', 'Drama', 'Crime']","['RSVP Movies', 'Ram Madhvani Films', 'Globalgate Entertainment', 'Lotte Entertainment', 'Lotte Cultureworks']",2.0,False,True,2021,2020,"['Thriller', 'Drama', 'Crime']",Thriller,,,False,,0.1538461538461538,0.4,Male,Hindi,,,
135718,OMG: Oh My God!,hi,hi,2012-09-28,1.3465,7.244,289,0,0,5,24,3,2500000,19000000,125,"['Comedy', 'Drama']",['Hari Om Entertainment'],0.0,False,False,2012,2010,"['Comedy', 'Drama']",Comedy,19000000.0,2500000.0,True,6.6,0.125,0.0,Unknown,Hindi,,158.65,20.875
65946,Ready,hi,hi,2011-06-03,1.1444,5.054,101,2,1,4,28,6,5800000,27000000,140,"['Action', 'Comedy']",['Sohail Khan Production'],0.0,False,False,2011,2010,"['Action', 'Comedy']",Action,27000000.0,5800000.0,True,3.655172413793104,0.2142857142857142,0.2,Male,Hindi,,225.45,48.43
325138,Dum Laga Ke Haisha,hi,hi,2015-02-27,1.4327,7.191,139,0,3,2,10,4,0,0,111,"['Comedy', 'Drama', 'Romance']",['Yash Raj Films'],2.0,False,True,2015,2015,"['Comedy', 'Drama', 'Romance']",Comedy,,,False,,0.4,0.6,Unknown,Hindi,,,
20413,Dhamaal,hi,hi,2007-09-07,1.3936,6.7,131,2,0,5,30,1,0,0,135,"['Comedy', 'Adventure']",['Maruti International'],0.0,False,False,2007,2005,"['Comedy', 'Adventure']",Comedy,,,False,,0.0333333333333333,0.0,Male,Hindi,,,
251626,Hasee Toh Phasee,hi,hi,2014-02-07,1.269,6.566,114,0,2,3,16,4,0,0,141,"['Comedy', 'Romance']","['Phantom Films', 'Dharma Productions']",2.0,False,True,2014,2010,"['Comedy', 'Romance']",Comedy,,,False,,0.25,0.4,Unknown,Hindi,,,
404604,Mom,hi,hi,2017-07-07,1.2654,7.542,215,2,2,3,14,5,0,0,147,"['Crime', 'Drama', 'Thriller']","['Third Eye Pictures', 'Mad Films']",2.0,False,True,2017,2015,"['Crime', 'Drama', 'Thriller']",Crime,,,False,,0.3571428571428571,0.4,Male,Hindi,,,
46040,Tees Maar Khan,hi,hi,2010-12-24,1.1263,3.692,112,1,1,4,24,4,0,0,137,"['Comedy', 'Crime']","['UTV Motion Pictures', 'Hari Om Entertainment']",0.0,False,False,2010,2010,"['Comedy', 'Crime']",Comedy,,,False,,0.1666666666666666,0.2,Female,Hindi,,,
314389,Baby,hi,hi,2015-01-23,1.2438,6.816,190,2,0,5,66,3,0,0,160,"['Action', 'Thriller']","['T-Series', 'Cape of Good Films', 'Crouching Tiger Motion Pictures', 'Friday Filmworks']",0.0,False,False,2015,2015,"['Action', 'Thriller']",Action,,,False,,0.0454545454545454,0.0,Male,Hindi,,,
377985,Fan,hi,hi,2016-04-14,1.1438,6.282,268,2,3,2,27,7,12750000,28000000,138,"['Action', 'Adventure', 'Thriller']","['Red Chillies Entertainment', 'Yash Raj Films', 'Prime Focus']",2.0,False,True,2016,2015,"['Action', 'Adventure', 'Thriller']",Action,28000000.0,12750000.0,True,1.196078431372549,0.2592592592592592,0.6,Male,Hindi,,233.8,106.4625
12273,Singh Is Kinng,hi,hi,2008-08-08,0.8573,5.668,110,2,2,3,15,3,14000000,25000000,135,"['Action', 'Comedy']","['Reliance Entertainment', 'Hari Om Entertainment']",2.0,False,True,2008,2005,"['Action', 'Comedy']",Action,25000000.0,14000000.0,True,0.7857142857142857,0.2,0.4,Male,Hindi,,208.75,116.9
19636,Garam Masala,hi,hi,2005-11-03,1.2085,6.0,101,2,2,3,13,5,0,0,142,['Comedy'],['Venus Records & Tapes'],2.0,False,True,2005,2005,['Comedy'],Comedy,,,False,,0.3846153846153846,0.4,Male,Hindi,,,
21461,Lage Raho Munna Bhai,hi,hi,2006-09-01,1.0664,7.3,228,2,1,4,23,4,1800000,31517561,144,"['Comedy', 'Drama', 'Romance']",['Vidhu Vinod Chopra Productions'],0.0,False,False,2006,2005,"['Comedy', 'Drama', 'Romance']",Comedy,31517561.0,1800000.0,True,16.509756111111113,0.1739130434782608,0.2,Male,Hindi,,263.17163435,15.03
403867,Kaabil,hi,hi,2017-01-25,1.0848,6.908,147,2,1,3,11,2,5200000,0,139,"['Action', 'Thriller', 'Drama']",['Film Kraft'],0.0,False,False,2017,2015,"['Action', 'Thriller', 'Drama']",Action,,5200000.0,False,,0.1818181818181818,0.2,Male,Hindi,,,43.42
415358,Pink,hi,hi,2016-09-16,1.2187,7.367,241,2,3,2,13,5,75000000,15020702,136,"['Drama', 'Thriller']","['Saraswati Entertainment Creations Limited', 'Rising Sun Films']",2.0,False,True,2016,2015,"['Drama', 'Thriller']",Drama,15020702.0,75000000.0,True,-0.7997239733333333,0.3846153846153846,0.6,Male,Hindi,,125.4228617,626.25
398535,Udta Punjab,hi,hi,2016-06-17,1.0337,7.23,163,2,2,3,14,2,5980000,14900000,148,"['Crime', 'Drama']","['Balaji Motion Pictures', 'Phantom Films', 'Cult Movies']",2.0,False,True,2016,2015,"['Crime', 'Drama']",Crime,14900000.0,5980000.0,True,1.491638795986622,0.1428571428571428,0.4,Male,Hindi,,124.415,49.933
472138,Thugs of Hindostan,hi,hi,2018-11-07,1.2131,5.536,124,0,2,3,22,3,31000000,3136000,164,"['Adventure', 'Action']","['Yash Raj Films', 'Latina Pictures', 'Benetone Films', 'Prime Focus']",2.0,False,True,2018,2015,"['Adventure', 'Action']",Adventure,3136000.0,31000000.0,True,-0.8988387096774193,0.1363636363636363,0.4,Unknown,Hindi,,26.1856,258.85
27298,Partner,hi,hi,2007-07-20,1.2198,5.525,119,2,2,3,18,5,0,20000000,143,"['Comedy', 'Romance']","['Eros International', 'Sohail Khan Production']",2.0,False,True,2007,2005,"['Comedy', 'Romance']",Comedy,20000000.0,,True,,0.2777777777777778,0.4,Male,Hindi,,167.0,
70590,Singham,hi,hi,2011-07-22,1.1568,6.533,181,2,1,4,14,2,4800000,30000000,143,"['Drama', 'Action', 'Crime']",['Reliance Entertainment'],0.0,False,False,2011,2010,"['Drama', 'Action', 'Crime']",Drama,30000000.0,4800000.0,True,5.25,0.1428571428571428,0.2,Male,Hindi,,250.5,40.08
4157,Heyy Babyy,hi,hi,2007-08-24,1.082,5.884,116,2,1,4,23,12,9400000,2200000,150,"['Comedy', 'Drama', 'Romance']",['Nadiadwala Grandson Entertainment'],0.0,False,False,2007,2005,"['Comedy', 'Drama', 'Romance']",Comedy,2200000.0,9400000.0,True,-0.7659574468085106,0.5217391304347826,0.2,Male,Hindi,,18.37,78.49
52696,Band Baaja Baaraat,hi,hi,2010-12-10,1.0616,6.7,142,2,1,3,30,2,3300000,7400000,139,"['Comedy', 'Drama', 'Romance']",['Yash Raj Films'],0.0,False,False,2010,2010,"['Comedy', 'Drama', 'Romance']",Comedy,7400000.0,3300000.0,True,1.2424242424242424,0.0666666666666666,0.2,Male,Hindi,,61.79,27.555
82825,Kahaani,hi,hi,2012-03-08,1.1298,7.182,344,2,1,4,19,3,1200000,16000000,122,"['Mystery', 'Thriller']","['Viacom18 Studios', 'Pen Studios', 'Bound Script Production']",0.0,False,False,2012,2010,"['Mystery', 'Thriller']",Mystery,16000000.0,1200000.0,True,12.333333333333334,0.1578947368421052,0.2,Male,Hindi,,133.6,10.02
67109,Delhi Belly,hi,hi,2011-07-01,1.4091,7.078,212,2,2,3,65,3,4090000,18035000,102,"['Action', 'Comedy']","['UTV Motion Pictures', 'Aamir Khan Productions']",2.0,False,True,2011,2010,"['Action', 'Comedy']",Action,18035000.0,4090000.0,True,3.4095354523227384,0.0461538461538461,0.4,Male,Hindi,,150.59225,34.1515
4253,Hum Tum,hi,hi,2004-05-28,0.9573,6.435,123,2,3,2,10,5,0,1878702,142,"['Romance', 'Family', 'Comedy', 'Drama']",['Yash Raj Films'],2.0,False,True,2004,2000,"['Romance', 'Family', 'Comedy', 'Drama']",Romance,1878702.0,,True,,0.5,0.6,Male,Hindi,,15.6871617,
19658,Race,hi,hi,2008-03-20,1.1294,6.109,133,2,2,3,11,4,0,0,161,"['Drama', 'Action', 'Thriller', 'Crime']","['UTV Motion Pictures', 'Tips Industries', 'Films & Casting TEMPLE']",2.0,False,True,2008,2005,"['Drama', 'Action', 'Thriller', 'Crime']",Drama,,,False,,0.3636363636363636,0.4,Male,Hindi,,,
103243,Vicky Donor,hi,hi,2012-04-20,0.9673,6.77,191,2,2,2,10,4,700000,0,122,"['Comedy', 'Romance']","['Eros International', 'JA Entertainment']",2.0,False,True,2012,2010,"['Comedy', 'Romance']",Comedy,,700000.0,False,,0.4,0.4,Male,Hindi,,,5.845
374173,Kapoor & Sons,hi,hi,2016-03-18,1.0602,7.048,199,2,2,3,24,3,3577143,17412627,137,"['Drama', 'Romance', 'Comedy', 'Family']","['Fox Star Studios', 'Dharma Productions']",2.0,False,True,2016,2015,"['Drama', 'Romance', 'Comedy', 'Family']",Drama,17412627.0,3577143.0,True,3.8677469701379006,0.125,0.4,Male,Hindi,,145.39543545,29.86914405
33081,Paheli,hi,hi,2005-06-24,1.0726,6.144,101,2,2,3,21,7,4900000,11000000,141,"['Romance', 'Drama', 'Fantasy']",['Red Chillies Entertainment'],2.0,False,True,2005,2005,"['Romance', 'Drama', 'Fantasy']",Romance,11000000.0,4900000.0,True,1.2448979591836735,0.3333333333333333,0.4,Male,Hindi,,91.85,40.915
598826,Sardar Udham,hi,hi,2021-10-16,1.0245,7.115,126,2,1,4,22,2,0,0,162,"['Crime', 'Drama', 'History']","['Kino Works', 'Rising Sun Films', 'MD Trade', 'Alchemie Overseas']",0.0,False,False,2021,2020,"['Crime', 'Drama', 'History']",Crime,,,False,,0.0909090909090909,0.2,Male,Hindi,,,
240614,R... Rajkumar,hi,hi,2013-12-06,1.2211,6.155,103,2,1,4,13,4,0,0,146,"['Action', 'Romance']","['Next Gen Films', 'Eros International']",0.0,False,False,2013,2010,"['Action', 'Romance']",Action,,,False,,0.3076923076923077,0.2,Male,Hindi,,,
45316,Udaan,hi,hi,2010-06-17,1.0017,7.206,223,2,0,5,47,0,800000,520000,138,['Drama'],"['UTV Spotboy Motion Pictures', 'Anurag Kashyap Films', 'Sanjay Singh Films']",0.0,False,False,2010,2010,['Drama'],Drama,520000.0,800000.0,True,-0.35,0.0,0.0,Male,Hindi,,4.342,6.68
456570,Hindi Medium,hi,hi,2017-05-19,1.1799,7.381,206,0,3,2,21,10,3213790,52390000,132,"['Comedy', 'Drama']",['Maddock Films'],2.0,False,True,2017,2015,"['Comedy', 'Drama']",Comedy,52390000.0,3213790.0,True,15.301625183972815,0.4761904761904761,0.6,Unknown,Hindi,,437.4565,26.8351465
291157,Khoobsurat,hi,hi,2014-09-19,0.8111,6.598,127,0,4,1,11,4,230,0,130,"['Comedy', 'Romance']","['Disney World Cinema', 'UTV Motion Pictures', 'Anil Kapoor Film & Communication Network']",2.0,False,True,2014,2010,"['Comedy', 'Romance']",Comedy,,230.0,False,,0.3636363636363636,0.8,Unknown,Hindi,,,0.0019205
20360,Namastey London,hi,hi,2007-03-23,0.9075,6.19,124,2,1,4,11,4,0,0,131,"['Comedy', 'Drama', 'Romance']","['Blockbuster Movie Entertainers', 'Ultra Media & Entertainment [IN]', 'Namastey London Productions Limited', 'Eros International']",0.0,False,False,2007,2005,"['Comedy', 'Drama', 'Romance']",Comedy,,,False,,0.3636363636363636,0.2,Male,Hindi,,,
85052,Housefull 2,hi,hi,2012-04-05,1.1044,5.551,127,2,1,4,15,5,7100000,22000000,160,"['Comedy', 'Romance']","['Nadiadwala Grandson Entertainment', 'Eros Worldwide']",0.0,False,False,2012,2010,"['Comedy', 'Romance']",Comedy,22000000.0,7100000.0,True,2.0985915492957745,0.3333333333333333,0.2,Male,Hindi,,183.7,59.285
391779,Housefull 3,hi,hi,2016-06-03,1.0418,5.1,110,2,2,3,17,4,13000000,23000000,140,"['Comedy', 'Romance']",[],2.0,False,True,2016,2015,"['Comedy', 'Romance']",Comedy,23000000.0,13000000.0,True,0.7692307692307693,0.2352941176470588,0.4,Male,Hindi,,192.05,108.55
19663,Love Aaj Kal,hi,hi,2009-07-31,1.0206,6.243,111,2,1,3,13,6,12500000,20794985,128,"['Comedy', 'Drama', 'Romance']","['Eros International', 'Illuminati Films Pvt Ltd']",0.0,False,False,2009,2005,"['Comedy', 'Drama', 'Romance']",Comedy,20794985.0,12500000.0,True,0.6635988,0.4615384615384615,0.2,Male,Hindi,,173.63812475,104.375
25868,Aladin,hi,hi,2009-10-29,0.9456,6.2,100,2,2,3,8,3,0,0,132,"['Fantasy', 'Drama', 'Romance', 'Adventure', 'Comedy']",[],2.0,False,True,2009,2005,"['Fantasy', 'Drama', 'Romance', 'Adventure', 'Comedy']",Fantasy,,,False,,0.375,0.4,Male,Hindi,,,
14071,Dostana,hi,hi,2008-11-13,0.8827,6.142,169,0,2,3,14,5,10000000,20000000,141,"['Drama', 'Comedy', 'Romance']","['Dharma Productions', 'Black Dog Jib Productions', 'Yash Raj Films']",2.0,False,True,2008,2005,"['Drama', 'Comedy', 'Romance']",Drama,20000000.0,10000000.0,True,1.0,0.3571428571428571,0.4,Unknown,Hindi,,167.0,83.5
441875,Toilet: A Love Story,hi,hi,2017-08-11,1.0864,6.813,214,0,1,4,9,4,3700000,13800000,155,"['Comedy', 'Drama', 'Romance']","['KriArj Entertainment', 'Grazing Goat Pictures', 'Friday Filmworks', 'Abundantia Entertainment', 'Plan C Studios']",0.0,False,False,2017,2015,"['Comedy', 'Drama', 'Romance']",Comedy,13800000.0,3700000.0,True,2.72972972972973,0.4444444444444444,0.2,Unknown,Hindi,,115.23,30.895
34764,Karthik Calling Karthik,hi,hi,2010-02-26,1.0334,6.3,103,0,2,3,22,2,2800000,3900000,135,"['Romance', 'Mystery', 'Thriller']","['Eros International', 'Excel Entertainment']",2.0,False,True,2010,2010,"['Romance', 'Mystery', 'Thriller']",Romance,3900000.0,2800000.0,True,0.3928571428571428,0.0909090909090909,0.4,Unknown,Hindi,,32.565,23.38
273886,Holiday,hi,hi,2014-06-06,0.9964,6.339,146,2,1,4,26,4,0,0,170,"['Action', 'Crime', 'Thriller']","['Reliance Entertainment', 'Hari Om Entertainment']",0.0,False,False,2014,2010,"['Action', 'Crime', 'Thriller']",Action,,,False,,0.1538461538461538,0.2,Male,Hindi,,,
19703,A Wednesday!,hi,hi,2008-09-05,1.176,7.0,358,2,1,4,20,2,1400000,3500000,103,"['Drama', 'Thriller']",['UTV Motion Pictures'],0.0,False,False,2008,2005,"['Drama', 'Thriller']",Drama,3500000.0,1400000.0,True,1.5,0.1,0.2,Male,Hindi,,29.225,11.69
472123,Golmaal Again,hi,hi,2017-10-20,0.9939,5.414,111,2,0,5,20,4,8400000,37000000,151,"['Comedy', 'Horror', 'Action', 'Fantasy']","['Reliance Entertainment', 'Rohit Shetty Productionz', 'Ajay Devgn FFilms']",0.0,False,False,2017,2015,"['Comedy', 'Horror', 'Action', 'Fantasy']",Comedy,37000000.0,8400000.0,True,3.4047619047619047,0.2,0.0,Male,Hindi,,308.95,70.14
41518,Guzaarish,hi,hi,2010-11-16,0.8844,7.377,130,2,2,2,20,7,0,0,126,"['Drama', 'Romance']","['Prime Focus', 'UTV Motion Pictures', 'Bhansali Productions']",2.0,False,True,2010,2010,"['Drama', 'Romance']",Drama,,,False,,0.35,0.4,Male,Hindi,,,
19670,Golmaal – Fun Unlimited,hi,hi,2006-07-14,1.0226,6.743,138,2,0,5,11,2,1800000,4900000,150,"['Comedy', 'Family']","['KSS Limited', 'Shree Ashtavinayak Cinevision Ltd']",0.0,False,False,2006,2005,"['Comedy', 'Family']",Comedy,4900000.0,1800000.0,True,1.7222222222222223,0.1818181818181818,0.0,Male,Hindi,,40.915,15.03
14546,Golmaal Returns,hi,hi,2008-10-29,0.9727,5.477,129,2,1,4,20,8,4200000,9600000,136,['Comedy'],['Shree Ashtavinayak Cine Vision'],0.0,False,False,2008,2005,['Comedy'],Comedy,9600000.0,4200000.0,True,1.2857142857142858,0.4,0.2,Male,Hindi,,80.16,35.07
376869,Neerja,hi,hi,2016-02-19,0.835,7.266,239,2,2,3,9,2,2900000,17618280,122,"['Drama', 'Thriller']","['Fox Star Studios', 'Bling Unplugged']",2.0,False,True,2016,2015,"['Drama', 'Thriller']",Drama,17618280.0,2900000.0,True,5.075268965517242,0.2222222222222222,0.4,Male,Hindi,,147.112638,24.215
285803,Singham Returns,hi,hi,2014-08-15,0.9127,6.118,131,2,1,4,13,2,13000000,26000000,142,['Action'],"['Reliance Entertainment', 'Ajay Devgn FFilms']",0.0,False,False,2014,2010,['Action'],Action,26000000.0,13000000.0,True,1.0,0.1538461538461538,0.2,Male,Hindi,,217.1,108.55
496527,October,hi,hi,2018-04-13,1.0261,6.951,113,2,2,1,15,2,0,0,109,"['Drama', 'Romance']","['Kino Works', 'Rising Sun Films']",2.0,False,True,2018,2015,"['Drama', 'Romance']",Drama,,,False,,0.1333333333333333,0.4,Male,Hindi,,,
332835,Piku,hi,hi,2015-05-08,0.8713,7.1,213,2,2,3,10,3,5500000,22159216,123,"['Comedy', 'Drama']","['Rising Sun Films', 'MSM Motion Pictures', 'Saraswati Entertainment Creations Limited', 'Yash Raj Films']",2.0,False,True,2015,2015,"['Comedy', 'Drama']",Comedy,22159216.0,5500000.0,True,3.028948363636363,0.3,0.4,Male,Hindi,,185.0294536,45.925
31977,Black,hi,hi,2005-02-04,0.9837,7.675,228,2,3,2,23,6,2652377,8029469,124,['Drama'],"['Applause Bhansali Productions', 'Applause Entertainment', 'Bhansali Productions', 'Yash Raj Films']",2.0,False,True,2005,2005,['Drama'],Drama,8029469.0,2652377.0,True,2.0272728952181382,0.2608695652173913,0.6,Male,Hindi,,67.04606615,22.14734795
512098,Blackmail,hi,hi,2018-04-06,0.8003,6.863,106,2,2,3,12,5,0,0,138,"['Comedy', 'Thriller']","['RDP Motion Pictures', 'T-Series']",2.0,False,True,2018,2015,"['Comedy', 'Thriller']",Comedy,,,False,,0.4166666666666667,0.4,Male,Hindi,,,
177358,Jolly LLB,hi,hi,2013-03-15,0.8593,7.082,141,0,1,4,20,2,0,0,135,"['Comedy', 'Drama']",['Fox Star Studios'],0.0,False,False,2013,2010,"['Comedy', 'Drama']",Comedy,,,False,,0.1,0.2,Unknown,Hindi,,,
465642,Parmanu: The Story of Pokhran,hi,hi,2018-05-25,0.9048,7.1,112,0,1,4,10,2,7405000,0,129,"['Drama', 'History', 'Thriller']","['Zee Studios', 'JA Entertainment', 'KYTA Productions']",0.0,False,False,2018,2015,"['Drama', 'History', 'Thriller']",Drama,,7405000.0,False,,0.2,0.2,Unknown,Hindi,,,61.83175
375290,Airlift,hi,hi,2016-01-22,0.9461,7.11,214,2,1,3,19,3,4500000,32000000,126,"['Drama', 'History', 'Action']","['T-Series', 'Hari Om Entertainment', 'Cape of Good Films', 'Viacom18 Studios', 'Abundantia Entertainment', 'Emmay Entertainment']",0.0,False,False,2016,2015,"['Drama', 'History', 'Action']",Drama,32000000.0,4500000.0,True,6.111111111111111,0.1578947368421052,0.2,Male,Hindi,,267.2,37.575
320295,Detective Byomkesh Bakshy!,hi,hi,2015-04-02,0.7519,6.727,110,2,1,3,24,2,5100000,5200000,139,"['Action', 'Mystery', 'Drama']",['Dibakar Banerjee Productions'],0.0,False,False,2015,2015,"['Action', 'Mystery', 'Drama']",Action,5200000.0,5100000.0,True,0.0196078431372549,0.0833333333333333,0.2,Male,Hindi,,43.42,42.585
